risk_budget,method,seed,mean_success,ci95_success,mean_valid_invariance_retention,ci95_valid_invariance_retention,mean_invalid_invariance_rejection,ci95_invalid_invariance_rejection,mean_action_equivalence_f1,ci95_action_equivalence_f1,mean_false_invariance_acceptance,ci95_false_invariance_acceptance,mean_contact_frame_violation,ci95_contact_frame_violation,mean_affordance_violation,ci95_affordance_violation,mean_temporal_order_violation,ci95_temporal_order_violation,mean_unsafe_action,ci95_unsafe_action,mean_calibration_ece,ci95_calibration_ece,mean_intervention_cost,ci95_intervention_cost,mean_observation_equivalence_score,ci95_observation_equivalence_score,mean_action_equivalence_score,ci95_action_equivalence_score,mean_physical_validity_margin,ci95_physical_validity_margin,mean_over_invariance_rate,ci95_over_invariance_rate,mean_regret_to_oracle,ci95_regret_to_oracle,mean_utility,ci95_utility,mean_coverage,ci95_coverage,mean_risk_score,ci95_risk_score,groups
0.16,ensemble_disagreement_filter,5,0.456207,0.038376,0.4375,0.040833,0.541667,0.043292,0.441667,0.042742,0.147917,0.032352,0.066667,0.02143,0.0625,0.024223,0.045833,0.020932,0.05,0.01874,0.125,0.028171,0.191667,0.03815,0.452083,0.045086,0.447917,0.043717,0.545833,0.045748,0.13125,0.027066,0.0,0.0,0.478099,0.039439,0.630312,0.044085,0.078,0.012752,80
0.16,ensemble_disagreement_filter,6,0.520906,0.036773,0.404167,0.039317,0.527083,0.045551,0.452083,0.043562,0.141667,0.030805,0.0625,0.023515,0.05625,0.017379,0.029167,0.013965,0.072917,0.02385,0.097917,0.027683,0.21875,0.040509,0.464583,0.04452,0.516667,0.043331,0.55625,0.038081,0.177083,0.038258,0.0,0.0,0.547204,0.038618,0.700725,0.042105,0.079625,0.013785,80
0.16,ensemble_disagreement_filter,7,0.417336,0.039547,0.4,0.035633,0.522917,0.040571,0.479167,0.042455,0.141667,0.040303,0.058333,0.018468,0.05625,0.019224,0.05625,0.024616,0.066667,0.020627,0.077083,0.02392,0.245833,0.039829,0.439583,0.046939,0.3875,0.048192,0.529167,0.049574,0.166667,0.0415,0.0,0.0,0.432039,0.039738,0.565771,0.046788,0.08025,0.013881,80
0.16,ensemble_disagreement_filter,8,0.450547,0.041874,0.4,0.043331,0.535417,0.044898,0.441667,0.045424,0.154167,0.033772,0.070833,0.023081,0.08125,0.025326,0.039583,0.018599,0.070833,0.026487,0.110417,0.030719,0.214583,0.034474,0.452083,0.047988,0.464583,0.045644,0.5375,0.042693,0.116667,0.027503,0.0,0.0,0.469951,0.044376,0.642762,0.045067,0.08875,0.013826,80
0.16,ensemble_disagreement_filter,9,0.425862,0.039135,0.433333,0.040093,0.55,0.048061,0.45,0.046271,0.1625,0.037198,0.06875,0.025788,0.052083,0.0222,0.05,0.01874,0.05,0.020463,0.077083,0.02392,0.225,0.036337,0.470833,0.041408,0.402083,0.042183,0.539583,0.046214,0.11875,0.031398,0.0,0.0,0.442868,0.039806,0.5819,0.043445,0.080708,0.014172,80
0.16,equivariant_policy,0,0.30581,0.036165,0.464583,0.043755,0.3125,0.042851,0.43125,0.044139,0.258333,0.045349,0.114583,0.031074,0.0875,0.023226,0.04375,0.017183,0.127083,0.031958,0.141667,0.032924,0.177083,0.033049,0.597917,0.0471,0.29375,0.039517,0.2375,0.037559,0.247917,0.047564,0.0,0.0,0.277546,0.038052,0.384417,0.04376,0.14,0.020086,80
0.16,equivariant_policy,1,0.328517,0.029173,0.46875,0.045792,0.375,0.041296,0.389583,0.038522,0.23125,0.040882,0.114583,0.037926,0.072917,0.02385,0.045833,0.017409,0.125,0.030474,0.125,0.029345,0.15,0.030529,0.579167,0.045004,0.316667,0.044103,0.233333,0.036104,0.28125,0.04486,0.0,0.0,0.304586,0.030566,0.42145,0.04519,0.130792,0.016211,80
0.16,equivariant_policy,2,0.3299,0.031351,0.479167,0.038711,0.3625,0.043399,0.39375,0.042403,0.254167,0.041081,0.11875,0.030856,0.09375,0.025886,0.054167,0.022337,0.104167,0.027488,0.1625,0.03337,0.139583,0.034596,0.566667,0.045978,0.285417,0.042383,0.235417,0.037523,0.258333,0.041459,0.0,0.0,0.302578,0.033042,0.380092,0.045209,0.135125,0.019548,80
0.16,equivariant_policy,3,0.332849,0.038785,0.497917,0.052137,0.339583,0.047011,0.375,0.04368,0.233333,0.046344,0.120833,0.033872,0.083333,0.024655,0.070833,0.023801,0.129167,0.03286,0.125,0.028764,0.18125,0.034474,0.577083,0.042681,0.30625,0.044044,0.2625,0.039744,0.260417,0.043035,0.0,0.0,0.305261,0.039944,0.402929,0.047414,0.138333,0.019082,80
0.16,equivariant_policy,4,0.333522,0.034833,0.527083,0.050808,0.347917,0.04433,0.420833,0.043087,0.25,0.04721,0.116667,0.031509,0.089583,0.023204,0.095833,0.028335,0.147917,0.034376,0.127083,0.032998,0.166667,0.033884,0.58125,0.046849,0.31875,0.043172,0.235417,0.041781,0.285417,0.052039,0.0,0.0,0.302014,0.037244,0.397408,0.04582,0.151208,0.021558,80
0.16,equivariant_policy,5,0.338809,0.03181,0.4875,0.045303,0.322917,0.03956,0.375,0.044065,0.275,0.042742,0.114583,0.029968,0.102083,0.028167,0.05,0.021272,0.141667,0.034915,0.15625,0.032011,0.145833,0.03255,0.533333,0.045904,0.335417,0.038762,0.220833,0.040998,0.25,0.049989,0.0,0.0,0.303489,0.032891,0.416025,0.039599,0.151458,0.019876,80
0.16,equivariant_policy,6,0.315722,0.035112,0.5125,0.044928,0.358333,0.039882,0.395833,0.040833,0.24375,0.041068,0.1,0.032667,0.079167,0.025313,0.075,0.024586,0.13125,0.033732,0.135417,0.032404,0.170833,0.035336,0.589583,0.046104,0.329167,0.042296,0.285417,0.04278,0.245833,0.04149,0.0,0.0,0.290885,0.037957,0.429192,0.04392,0.137542,0.020299,80
0.16,equivariant_policy,7,0.328207,0.033195,0.491667,0.042663,0.345833,0.039317,0.3875,0.039317,0.239583,0.044954,0.127083,0.030332,0.09375,0.028376,0.072917,0.026531,0.116667,0.030418,0.114583,0.027004,0.158333,0.033835,0.566667,0.040093,0.322917,0.042839,0.275,0.039882,0.270833,0.04875,0.0,0.0,0.301107,0.034866,0.421842,0.046145,0.139125,0.019291,80
0.16,equivariant_policy,8,0.339641,0.036936,0.464583,0.049546,0.33125,0.047029,0.402083,0.046012,0.189583,0.035225,0.104167,0.026867,0.095833,0.028335,0.066667,0.024379,0.1125,0.028335,0.127083,0.030332,0.183333,0.033685,0.591667,0.03937,0.347917,0.047635,0.2875,0.040668,0.266667,0.044103,0.0,0.0,0.322293,0.038651,0.468233,0.0498,0.121333,0.01604,80
0.16,equivariant_policy,9,0.334553,0.030625,0.510417,0.044766,0.347917,0.04433,0.375,0.041703,0.233333,0.039241,0.116667,0.031509,0.089583,0.023204,0.0625,0.020442,0.116667,0.034575,0.114583,0.032142,0.166667,0.032873,0.602083,0.042103,0.277083,0.043465,0.235417,0.036148,0.235417,0.042582,0.0,0.0,0.307023,0.033751,0.379342,0.048382,0.133833,0.01673,80
0.16,invariant_risk_minimization_proxy,0,0.376308,0.033308,0.45,0.041662,0.420833,0.047201,0.43125,0.041375,0.2,0.045904,0.09375,0.027774,0.05625,0.020083,0.045833,0.019251,0.102083,0.02876,0.13125,0.028877,0.147917,0.034376,0.525,0.044674,0.377083,0.039303,0.35,0.040926,0.239583,0.046067,0.0,0.0,0.370767,0.034622,0.507917,0.043962,0.11,0.018037,80
0.16,invariant_risk_minimization_proxy,1,0.392031,0.039056,0.495833,0.041895,0.458333,0.042505,0.44375,0.04719,0.191667,0.041945,0.08125,0.027253,0.08125,0.023956,0.054167,0.018169,0.085417,0.027865,0.158333,0.036707,0.15625,0.031479,0.533333,0.045535,0.3875,0.04677,0.402083,0.04674,0.229167,0.042455,0.0,0.0,0.391698,0.041069,0.529646,0.048494,0.10575,0.016801,80
0.16,invariant_risk_minimization_proxy,2,0.379433,0.034907,0.5,0.045013,0.470833,0.044928,0.433333,0.045237,0.175,0.038503,0.085417,0.027253,0.09375,0.029542,0.060417,0.021932,0.116667,0.03204,0.1125,0.031709,0.204167,0.034855,0.51875,0.044254,0.395833,0.041245,0.414583,0.047918,0.24375,0.046469,0.0,0.0,0.375607,0.037191,0.537733,0.042073,0.114625,0.017396,80
0.16,invariant_risk_minimization_proxy,3,0.368982,0.0298,0.477083,0.04783,0.46875,0.045792,0.385417,0.040924,0.15625,0.035984,0.097917,0.027683,0.079167,0.023226,0.060417,0.023421,0.085417,0.02465,0.133333,0.033584,0.166667,0.036291,0.495833,0.046115,0.354167,0.042056,0.3625,0.046407,0.191667,0.037705,0.0,0.0,0.365255,0.030094,0.492312,0.041415,0.100667,0.016025,80
0.16,invariant_risk_minimization_proxy,4,0.366957,0.040561,0.50625,0.047011,0.422917,0.045736,0.416667,0.041091,0.2125,0.037649,0.108333,0.031882,0.091667,0.026567,0.033333,0.020463,0.089583,0.023204,0.09375,0.028965,0.210417,0.039303,0.514583,0.049716,0.375,0.043292,0.375,0.044825,0.183333,0.040512,0.0,0.0,0.357357,0.04206,0.513021,0.047097,0.116042,0.015945,80
0.16,invariant_risk_minimization_proxy,5,0.375663,0.039823,0.45625,0.048877,0.464583,0.049204,0.46875,0.046159,0.229167,0.034071,0.097917,0.026435,0.079167,0.027854,0.041667,0.017911,0.09375,0.031746,0.120833,0.030182,0.2,0.036936,0.522917,0.043774,0.397917,0.047741,0.391667,0.036799,0.19375,0.04327,0.0,0.0,0.370025,0.040127,0.535008,0.049293,0.118417,0.016727,80
0.16,invariant_risk_minimization_proxy,6,0.363429,0.030743,0.45625,0.046396,0.460417,0.048006,0.45,0.048758,0.189583,0.034253,0.091667,0.027809,0.064583,0.024305,0.075,0.026567,0.1125,0.028335,0.116667,0.030969,0.170833,0.038095,0.585417,0.040258,0.352083,0.042303,0.416667,0.0415,0.235417,0.040132,0.0,0.0,0.36064,0.034535,0.495213,0.044501,0.115083,0.01658,80
0.16,invariant_risk_minimization_proxy,7,0.324228,0.031714,0.427083,0.043813,0.477083,0.051238,0.429167,0.049232,0.21875,0.040924,0.08125,0.027253,0.083333,0.02663,0.054167,0.021568,0.079167,0.030736,0.09375,0.02716,0.175,0.033835,0.525,0.046161,0.33125,0.037433,0.379167,0.045377,0.2125,0.044247,0.0,0.0,0.318316,0.033668,0.467962,0.040663,0.110708,0.017941,80
0.16,invariant_risk_minimization_proxy,8,0.344628,0.032302,0.45,0.037839,0.404167,0.043399,0.458333,0.047388,0.210417,0.040153,0.116667,0.032563,0.060417,0.021148,0.05,0.020463,0.08125,0.029052,0.120833,0.030736,0.175,0.035775,0.502083,0.042103,0.327083,0.042878,0.36875,0.045272,0.20625,0.042003,0.0,0.0,0.336848,0.03419,0.459921,0.045696,0.111542,0.017514,80
0.16,invariant_risk_minimization_proxy,9,0.356211,0.032549,0.48125,0.044254,0.445833,0.045303,0.414583,0.044634,0.204167,0.041081,0.083333,0.027869,0.070833,0.023081,0.04375,0.019914,0.097917,0.026435,0.097917,0.030581,0.177083,0.033049,0.51875,0.039837,0.333333,0.04721,0.389583,0.041477,0.208333,0.038765,0.0,0.0,0.349887,0.034662,0.472317,0.048572,0.109958,0.016672,80
0.16,no_invariance_behavior_clone,0,0.362057,0.038651,0.247917,0.037207,0.525,0.046161,0.341667,0.041459,0.227083,0.041191,0.09375,0.028965,0.085417,0.028465,0.066667,0.020627,0.079167,0.024637,0.133333,0.032563,0.1875,0.033572,0.270833,0.037379,0.345833,0.042216,0.535417,0.046012,0.191667,0.039882,0.0,0.0,0.358346,0.039476,0.513012,0.045231,0.116792,0.017045,80
0.16,no_invariance_behavior_clone,1,0.34484,0.032494,0.25,0.0415,0.4875,0.044551,0.345833,0.04677,0.195833,0.041408,0.095833,0.027117,0.095833,0.0245,0.054167,0.019075,0.108333,0.028528,0.116667,0.028111,0.177083,0.034055,0.252083,0.03675,0.327083,0.044425,0.552083,0.052169,0.166667,0.03766,0.0,0.0,0.340768,0.034367,0.498404,0.045338,0.118583,0.016322,80
0.16,no_invariance_behavior_clone,2,0.370595,0.037756,0.225,0.038591,0.49375,0.047368,0.347917,0.041579,0.191667,0.034915,0.122917,0.031693,0.077083,0.025293,0.041667,0.016942,0.104167,0.027488,0.1125,0.029503,0.170833,0.029617,0.266667,0.043331,0.402083,0.040132,0.554167,0.048541,0.18125,0.038632,0.0,0.0,0.372273,0.039654,0.574554,0.041615,0.116708,0.017003,80
0.16,no_invariance_behavior_clone,3,0.317233,0.031425,0.197917,0.031879,0.48125,0.047918,0.375,0.044825,0.164583,0.034621,0.116667,0.030418,0.097917,0.027066,0.052083,0.021425,0.0875,0.027241,0.141667,0.025397,0.197917,0.031344,0.235417,0.037523,0.31875,0.040342,0.55625,0.045736,0.172917,0.040862,0.0,0.0,0.318084,0.031623,0.493325,0.041667,0.108667,0.016097,80
0.16,no_invariance_behavior_clone,4,0.372717,0.033383,0.241667,0.038062,0.49375,0.04592,0.345833,0.046407,0.197917,0.042343,0.102083,0.0236,0.06875,0.023743,0.060417,0.022689,0.102083,0.02876,0.139583,0.029883,0.16875,0.033125,0.24375,0.046469,0.358333,0.040303,0.55,0.047353,0.15625,0.033556,0.0,0.0,0.371459,0.034793,0.527262,0.040689,0.11475,0.018183,80
0.16,no_invariance_behavior_clone,5,0.381727,0.036233,0.239583,0.034791,0.508333,0.042663,0.389583,0.043851,0.208333,0.039198,0.14375,0.038871,0.0875,0.025313,0.052083,0.021425,0.09375,0.02385,0.129167,0.028454,0.202083,0.039282,0.279167,0.043008,0.379167,0.041895,0.5875,0.038536,0.16875,0.036979,0.0,0.0,0.378038,0.036342,0.552233,0.042688,0.12425,0.017724,80
0.16,no_invariance_behavior_clone,6,0.347807,0.034196,0.25,0.039413,0.4875,0.044928,0.39375,0.043581,0.170833,0.03337,0.108333,0.030251,0.0875,0.023226,0.05,0.019621,0.085417,0.025984,0.1375,0.029503,0.166667,0.033884,0.264583,0.040551,0.347917,0.045828,0.552083,0.045235,0.183333,0.041743,0.0,0.0,0.350526,0.035039,0.525279,0.045789,0.106125,0.015642,80
0.16,no_invariance_behavior_clone,7,0.321046,0.034071,0.264583,0.033732,0.452083,0.045458,0.377083,0.042996,0.220833,0.042614,0.095833,0.027117,0.083333,0.025988,0.04375,0.019048,0.102083,0.03209,0.14375,0.035225,0.19375,0.029883,0.2375,0.043399,0.358333,0.040719,0.55,0.051454,0.139583,0.035081,0.0,0.0,0.319345,0.034808,0.526171,0.043863,0.119458,0.017552,80
0.16,no_invariance_behavior_clone,8,0.32828,0.029314,0.2375,0.037559,0.470833,0.041408,0.3875,0.041814,0.1625,0.034855,0.108333,0.02793,0.0875,0.027854,0.077083,0.022464,0.102083,0.02876,0.141667,0.032407,0.18125,0.034474,0.266667,0.043331,0.310417,0.041801,0.566667,0.047779,0.172917,0.039603,0.0,0.0,0.328173,0.031407,0.485225,0.045336,0.112375,0.016353,80
0.16,no_invariance_behavior_clone,9,0.361092,0.033065,0.239583,0.038915,0.489583,0.043231,0.389583,0.039815,0.185417,0.036288,0.1125,0.031172,0.08125,0.02465,0.052083,0.021425,0.091667,0.026567,0.152083,0.032456,0.191667,0.034915,0.24375,0.041068,0.322917,0.042043,0.558333,0.040719,0.1875,0.044017,0.0,0.0,0.361478,0.034962,0.499687,0.043096,0.1115,0.016085,80
0.16,oracle_invariance_validity_supervisor,0,0.791139,0.034943,0.710417,0.041801,0.88125,0.029168,0.702083,0.03797,0.016667,0.011026,0.014583,0.0119,0.008333,0.00801,0.004167,0.005738,0.004167,0.005738,0.064583,0.0236,0.216667,0.039155,0.752083,0.041497,0.714583,0.039496,0.822917,0.035512,0.004167,0.005738,0.0,0.0,0.870448,0.029652,0.901333,0.027562,0.009708,0.003966,80
0.16,oracle_invariance_validity_supervisor,1,0.795587,0.032584,0.679167,0.038885,0.845833,0.032757,0.6625,0.04149,0.01875,0.012986,0.002083,0.004083,0.010417,0.008896,0.002083,0.004083,0.0,0.0,0.035417,0.015035,0.210417,0.038871,0.772917,0.039517,0.729167,0.043632,0.835417,0.037433,0.025,0.014352,0.0,0.0,0.875547,0.027729,0.904833,0.029756,0.006792,0.003377,80
0.16,oracle_invariance_validity_supervisor,2,0.749033,0.034495,0.69375,0.042482,0.8625,0.030626,0.691667,0.041132,0.014583,0.013243,0.008333,0.00801,0.010417,0.008896,0.004167,0.005738,0.002083,0.004083,0.058333,0.020214,0.216667,0.033584,0.758333,0.039797,0.695833,0.040584,0.841667,0.034818,0.010417,0.010626,0.0,0.0,0.839127,0.030071,0.8865,0.030369,0.007792,0.003755,80
0.16,oracle_invariance_validity_supervisor,3,0.783803,0.030272,0.677083,0.043231,0.883333,0.029287,0.735417,0.039282,0.01875,0.011613,0.004167,0.005738,0.010417,0.008896,0.00625,0.009084,0.00625,0.006982,0.035417,0.018093,0.195833,0.034268,0.783333,0.040008,0.70625,0.040779,0.85625,0.030052,0.00625,0.006982,0.0,0.0,0.874889,0.026188,0.90175,0.027996,0.009542,0.004562,80
0.16,oracle_invariance_validity_supervisor,4,0.7921,0.034201,0.647917,0.043484,0.877083,0.026467,0.697917,0.040717,0.014583,0.010385,0.004167,0.005738,0.016667,0.012464,0.00625,0.009084,0.0,0.0,0.05,0.01874,0.2125,0.035336,0.745833,0.041895,0.710417,0.044917,0.847917,0.031398,0.020833,0.014672,0.0,0.0,0.873337,0.029316,0.894083,0.03135,0.007667,0.00347,80
0.16,oracle_invariance_validity_supervisor,5,0.797526,0.035616,0.66875,0.04557,0.84375,0.032534,0.679167,0.048192,0.022917,0.013927,0.008333,0.009896,0.0125,0.00968,0.004167,0.005738,0.004167,0.005738,0.027083,0.013558,0.21875,0.035153,0.735417,0.038849,0.73125,0.042103,0.8625,0.034758,0.00625,0.006982,0.0,0.0,0.875094,0.028773,0.910667,0.027709,0.01075,0.004171,80
0.16,oracle_invariance_validity_supervisor,6,0.810608,0.039147,0.66875,0.04329,0.84375,0.032534,0.75,0.036291,0.0125,0.00968,0.00625,0.006982,0.010417,0.008896,0.0,0.0,0.0,0.0,0.05,0.01874,0.19375,0.042878,0.752083,0.037207,0.710417,0.040153,0.85625,0.031693,0.027083,0.016886,0.0,0.0,0.875617,0.03122,0.903167,0.02582,0.005792,0.00283,80
0.16,oracle_invariance_validity_supervisor,7,0.782951,0.036814,0.658333,0.038503,0.85625,0.029485,0.689583,0.04853,0.008333,0.00801,0.008333,0.00801,0.016667,0.012464,0.0,0.0,0.002083,0.004083,0.035417,0.016119,0.204167,0.039829,0.741667,0.040636,0.722917,0.042681,0.822917,0.034055,0.0125,0.011291,0.0,0.0,0.862274,0.03083,0.901167,0.028778,0.006792,0.003639,80
0.16,oracle_invariance_validity_supervisor,8,0.819087,0.03071,0.635417,0.043133,0.84375,0.031479,0.7125,0.044627,0.016667,0.012464,0.014583,0.010385,0.004167,0.005738,0.008333,0.00801,0.002083,0.004083,0.025,0.014352,0.2125,0.039829,0.74375,0.046469,0.729167,0.041652,0.835417,0.03209,0.020833,0.012155,0.0,0.0,0.893438,0.025629,0.909833,0.02879,0.008917,0.003612,80
0.16,oracle_invariance_validity_supervisor,9,0.797056,0.034684,0.7125,0.038971,0.858333,0.027319,0.697917,0.039453,0.020833,0.012155,0.004167,0.005738,0.008333,0.00801,0.002083,0.004083,0.004167,0.005738,0.05,0.021272,0.191667,0.036337,0.741667,0.036707,0.735417,0.042976,0.829167,0.03337,0.004167,0.005738,0.0,0.0,0.873737,0.02966,0.909833,0.029061,0.008583,0.003702,80
0.16,physics_consistency_classifier,0,0.514235,0.045158,0.48125,0.041902,0.629167,0.045377,0.50625,0.047368,0.1375,0.033268,0.05,0.020463,0.041667,0.016942,0.029167,0.013965,0.064583,0.0236,0.089583,0.026594,0.19375,0.03741,0.5125,0.042216,0.53125,0.049682,0.6375,0.043399,0.1125,0.030069,0.0,0.0,0.552462,0.044771,0.721054,0.046109,0.071542,0.013947,80
0.16,physics_consistency_classifier,1,0.490019,0.03678,0.497917,0.043678,0.620833,0.044247,0.497917,0.046305,0.133333,0.036936,0.045833,0.020932,0.06875,0.023021,0.039583,0.01564,0.0625,0.024223,0.127083,0.026784,0.214583,0.034961,0.522917,0.045291,0.489583,0.048041,0.604167,0.047344,0.09375,0.026531,0.0,0.0,0.525185,0.037237,0.670858,0.045004,0.07475,0.015384,80
0.16,physics_consistency_classifier,2,0.516616,0.03654,0.45,0.047353,0.58125,0.041497,0.527083,0.04592,0.13125,0.031666,0.052083,0.023672,0.05,0.016842,0.04375,0.019048,0.052083,0.020622,0.066667,0.023676,0.18125,0.035913,0.497917,0.046305,0.464583,0.039709,0.6375,0.038006,0.1,0.02823,0.0,0.0,0.548991,0.036194,0.668654,0.038712,0.06975,0.011849,80
0.16,physics_consistency_classifier,3,0.527052,0.039767,0.40625,0.045699,0.608333,0.047955,0.535417,0.040132,0.120833,0.029041,0.070833,0.022337,0.060417,0.024821,0.0375,0.020109,0.072917,0.025226,0.102083,0.027561,0.19375,0.030443,0.504167,0.046842,0.504167,0.047201,0.6375,0.040998,0.104167,0.025579,0.0,0.0,0.56063,0.039538,0.697454,0.044659,0.077792,0.013246,80
0.16,physics_consistency_classifier,4,0.503575,0.03964,0.429167,0.040998,0.608333,0.046887,0.45,0.048061,0.135417,0.035393,0.077083,0.023204,0.052083,0.017999,0.035417,0.016119,0.077083,0.025952,0.104167,0.026867,0.210417,0.036635,0.497917,0.044444,0.45,0.044787,0.604167,0.043243,0.116667,0.029287,0.0,0.0,0.527955,0.040138,0.638504,0.042413,0.082083,0.014006,80
0.16,physics_consistency_classifier,5,0.553649,0.040539,0.441667,0.04505,0.564583,0.043678,0.516667,0.040512,0.129167,0.034855,0.075,0.021665,0.05,0.022052,0.039583,0.017668,0.05625,0.020083,0.133333,0.028111,0.245833,0.035336,0.520833,0.045895,0.514583,0.045458,0.639583,0.046287,0.129167,0.03286,0.0,0.0,0.584325,0.041361,0.709237,0.041609,0.074125,0.012866,80
0.16,physics_consistency_classifier,6,0.492112,0.037068,0.470833,0.045674,0.63125,0.040132,0.514583,0.047279,0.13125,0.032715,0.06875,0.021504,0.060417,0.021932,0.03125,0.017524,0.047917,0.018554,0.089583,0.024616,0.189583,0.036171,0.497917,0.050491,0.502083,0.041293,0.610417,0.047546,0.11875,0.031398,0.0,0.0,0.529782,0.037357,0.693892,0.039606,0.071667,0.013005,80
0.16,physics_consistency_classifier,7,0.494145,0.039318,0.5,0.045757,0.639583,0.042083,0.477083,0.044158,0.1125,0.032237,0.058333,0.020214,0.047917,0.019442,0.039583,0.016685,0.058333,0.022581,0.091667,0.025923,0.191667,0.032924,0.53125,0.045421,0.510417,0.047333,0.614583,0.050525,0.141667,0.036799,0.0,0.0,0.5342,0.039884,0.702337,0.043121,0.067417,0.011634,80
0.16,physics_consistency_classifier,8,0.524897,0.041802,0.50625,0.039174,0.63125,0.038849,0.54375,0.040153,0.14375,0.033253,0.045833,0.018353,0.0625,0.022033,0.05,0.019621,0.052083,0.020622,0.085417,0.027865,0.19375,0.036496,0.51875,0.044634,0.527083,0.042482,0.620833,0.051314,0.122917,0.032221,0.0,0.0,0.566977,0.042999,0.72295,0.041415,0.074375,0.013247,80
0.16,physics_consistency_classifier,9,0.499479,0.037573,0.504167,0.047557,0.61875,0.047635,0.510417,0.048739,0.14375,0.032741,0.054167,0.019075,0.05,0.01874,0.035417,0.017134,0.041667,0.020545,0.1125,0.026487,0.210417,0.038434,0.50625,0.05212,0.504167,0.047557,0.652083,0.041579,0.116667,0.030418,0.0,0.0,0.539471,0.039515,0.696163,0.041983,0.069,0.012431,80
0.16,proposed_physical_invariance_audit_v4,0,0.64724,0.042114,0.545833,0.040668,0.735417,0.040965,0.60625,0.040779,0.060417,0.022689,0.045833,0.017409,0.03125,0.014345,0.010417,0.010626,0.039583,0.021148,0.05625,0.022464,0.216667,0.036476,0.641667,0.038591,0.6,0.043331,0.75,0.038106,0.085417,0.025984,0.0,0.0,0.713939,0.040958,0.807,0.03662,0.040875,0.009228,80
0.16,proposed_physical_invariance_audit_v4,1,0.623856,0.04407,0.570833,0.046042,0.735417,0.03797,0.5875,0.045004,0.066667,0.025062,0.033333,0.016842,0.035417,0.015035,0.022917,0.015091,0.027083,0.015855,0.070833,0.022337,0.183333,0.033685,0.627083,0.041599,0.602083,0.039624,0.75625,0.031264,0.052083,0.018914,0.0,0.0,0.694413,0.041657,0.816167,0.035232,0.038542,0.008963,80
0.16,proposed_physical_invariance_audit_v4,2,0.625047,0.043732,0.5625,0.044399,0.741667,0.040219,0.59375,0.045328,0.06875,0.026435,0.022917,0.015091,0.029167,0.015126,0.016667,0.011026,0.022917,0.012657,0.054167,0.021568,0.183333,0.034673,0.5875,0.04648,0.616667,0.042861,0.708333,0.041296,0.058333,0.022581,0.0,0.0,0.695888,0.041693,0.815338,0.037494,0.034167,0.009163,80
0.16,proposed_physical_invariance_audit_v4,3,0.609719,0.035178,0.55,0.041662,0.714583,0.037297,0.641667,0.043136,0.070833,0.022337,0.039583,0.018599,0.025,0.013123,0.022917,0.013927,0.016667,0.011026,0.066667,0.019792,0.2,0.036476,0.635417,0.046159,0.572917,0.040613,0.6875,0.045895,0.075,0.022431,0.0,0.0,0.679308,0.034637,0.777587,0.039401,0.035875,0.008363,80
0.16,proposed_physical_invariance_audit_v4,4,0.615544,0.041299,0.5875,0.04149,0.710417,0.038871,0.616667,0.041255,0.075,0.024586,0.029167,0.016204,0.025,0.013123,0.029167,0.015126,0.033333,0.016842,0.064583,0.02499,0.20625,0.034499,0.560417,0.045104,0.60625,0.042799,0.7125,0.041895,0.064583,0.022123,0.0,0.0,0.686834,0.0415,0.8115,0.038198,0.04075,0.009496,80
